,Durchgang,Uhrzeit,Gebotindex,Geber,Ausgangswert,Anteil,Angebotskategorie,Reaktion,Reaktionszeit,subjectID,Teil
41,42,08:46:08:050,175,185.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,415.2,20,1
42,43,08:46:14:956,205,217.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,419.4,20,1
43,44,08:46:20:237,95,101.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,409.3,20,1
45,46,08:46:33:503,22,22.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,855.2,20,1
46,47,08:46:39:800,183,195.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,459.2,20,1
47,48,08:46:45:675,28,28.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,561.0,20,1
49,50,08:46:58:394,17,17.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,749.3,20,1
50,51,08:47:02:628,27,27.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,412.0,20,1
51,52,08:47:08:503,200,212.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,401.6,20,1
53,54,08:47:18:378,65,71.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,462.8,20,1
54,55,08:47:23:659,232,246.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,404.7,20,1
56,57,08:47:32:159,3,3.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,568.9,20,1
57,58,08:47:37:206,142,150.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,391.6,20,1
58,59,08:47:42:315,9,9.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,306.8,20,1
59,60,08:47:47:019,136,144.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,359.3,20,1
60,61,08:47:53:753,85,91.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,418.8,20,1
62,63,08:48:02:753,51,55.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,355.5,20,1
63,64,08:48:08:003,34,38.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,402.1,20,1
64,65,08:48:13:690,30,34.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,358.0,20,1
65,66,08:48:20:597,231,245.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,411.0,20,1
66,67,08:48:25:097,29,33.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,255.3,20,1
67,68,08:48:29:987,190,202.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,260.3,20,1
68,69,08:48:36:675,102,108.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,344.4,20,1
69,70,08:48:41:987,198,210.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,308.7,20,1
71,72,08:48:50:784,125,133.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,485.4,20,1
72,73,08:48:55:253,184,196.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,403.0,20,1
73,74,08:48:59:815,153,163.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,348.7,20,1
74,75,08:49:04:565,40,44.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,431.3,20,1
75,76,08:49:08:956,186,198.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,343.3,20,1
76,77,08:49:13:487,144,152.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,435.6,20,1
77,78,08:49:18:128,105,111.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,338.0,20,1
78,79,08:49:23:331,10,10.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,409.0,20,1
79,80,08:49:27:362,229,243.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,297.2,20,1
80,81,08:49:32:019,19,19.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,295.2,20,1
81,82,08:49:37:081,211,225.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,204.8,20,1
82,83,08:49:42:831,151,161.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,358.7,20,1
83,84,08:49:48:487,21,21.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,341.4,20,1
85,86,08:50:00:081,173,183.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,334.5,20,1
86,87,08:50:04:769,145,153.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,251.4,20,1
87,88,08:50:11:284,161,171.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,262.9,20,1
88,89,08:50:18:081,16,16.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,383.6,20,1
89,90,08:50:22:065,187,199.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,312.8,20,1
90,91,08:50:28:534,14,14.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,326.6,20,1
92,93,08:50:38:394,168,178.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,228.6,20,1
93,94,08:50:44:409,182,194.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,348.6,20,1
94,95,08:50:50:550,226,240.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,335.0,20,1
96,97,08:51:01:628,48,52.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,301.0,20,1
97,98,08:51:06:644,2,2.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,356.2,20,1
98,99,08:51:12:097,71,77.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,275.1,20,1
99,100,08:51:16:081,89,95.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,283.4,20,1
100,101,08:51:21:628,223,237.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,222.4,20,1
101,102,08:51:26:003,171,181.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,240.1,20,1
102,103,08:51:31:909,109,115.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,204.0,20,1
103,104,08:51:36:206,36,40.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,120.4,20,1
104,105,08:51:40:300,124,132.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,253.4,20,1
105,106,08:51:45:487,7,7.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,197.6,20,1
106,107,08:51:49:425,147,155.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,264.7,20,1
107,108,08:51:55:003,77,83.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,273.9,20,1
109,110,08:52:04:706,195,207.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,253.8,20,1
110,111,08:52:09:519,24,24.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,222.9,20,1
111,112,08:52:15:347,78,84.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,341.5,20,1
112,113,08:52:21:581,164,174.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,269.1,20,1
113,114,08:52:28:175,176,186.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,268.4,20,1
114,115,08:52:34:534,122,130.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,167.3,20,1
115,116,08:52:39:440,5,5.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,322.5,20,1
116,117,08:52:45:394,58,62.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,308.9,20,1
117,118,08:52:52:050,192,204.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,428.2,20,1
118,119,08:52:58:894,83,89.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,330.1,20,1
120,121,08:53:07:456,39,43.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,204.9,20,1
122,123,08:53:18:440,79,85.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,230.8,20,1
123,124,08:53:23:628,115,121.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,398.6,20,1
125,126,08:53:34:675,8,8.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,182.2,20,1
127,128,08:53:47:050,42,46.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,232.0,20,1
128,129,08:53:53:097,154,164.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,148.9,20,1
129,130,08:53:57:675,197,209.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,79.3,20,1
130,131,08:54:02:769,57,61.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,299.4,20,1
131,132,08:54:07:175,101,107.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,195.8,20,1
132,133,08:54:11:628,203,215.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,250.3,20,1
133,134,08:54:15:612,43,47.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,178.6,20,1
134,135,08:54:20:628,210,222.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,194.8,20,1
135,136,08:54:27:019,44,48.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,299.5,20,1
136,137,08:54:33:784,111,117.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,317.9,20,1
138,139,08:54:45:081,224,238.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,26.1,20,1
139,140,08:54:51:644,104,110.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,204.4,20,1
0,1,08:56:07:597,156,166.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,683.4,20,2
1,2,08:56:13:519,54,58.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,430.5,20,2
2,3,08:56:19:862,140,148.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,369.4,20,2
3,4,08:56:26:987,81,87.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,237.0,20,2
4,5,08:56:31:690,33,37.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,255.0,20,2
5,6,08:56:37:800,230,244.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,299.5,20,2
7,8,08:56:46:909,233,247.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,297.4,20,2
8,9,08:56:53:550,119,125.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,304.6,20,2
9,10,08:56:59:581,159,169.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,151.8,20,2
10,11,08:57:06:034,38,42.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,501.5,20,2
11,12,08:57:11:878,158,168.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,228.3,20,2
13,14,08:57:22:097,67,73.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,172.1,20,2
14,15,08:57:28:565,212,226.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,225.8,20,2
15,16,08:57:32:940,47,51.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,163.3,20,2
16,17,08:57:37:362,237,251.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,171.0,20,2
17,18,08:57:43:190,98,104.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,250.1,20,2
18,19,08:57:48:472,220,234.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,231.5,20,2
19,20,08:57:54:175,139,147.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,371.0,20,2
20,21,08:58:00:284,222,236.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,239.5,20,2
21,22,08:58:07:128,99,105.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,214.6,20,2
22,23,08:58:12:003,227,241.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,291.8,20,2
23,24,08:58:17:659,206,218.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,265.7,20,2
24,25,08:58:22:987,75,81.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,188.8,20,2
25,26,08:58:27:456,225,239.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,274.5,20,2
27,28,08:58:37:097,70,76.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,200.9,20,2
28,29,08:58:41:394,62,68.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,173.8,20,2
30,31,08:58:50:878,228,242.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,219.3,20,2
31,32,08:58:56:206,143,151.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,222.3,20,2
32,33,08:59:02:112,127,135.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,243.0,20,2
33,34,08:59:08:347,213,227.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,272.2,20,2
34,35,08:59:12:862,216,230.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,229.6,20,2
36,37,08:59:26:769,130,138.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,288.8,20,2
37,38,08:59:30:987,199,211.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,193.2,20,2
38,39,08:59:35:394,45,49.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,177.7,20,2
40,41,08:59:46:925,146,154.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,213.1,20,2
41,42,08:59:52:144,131,139.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,220.7,20,2
42,43,08:59:56:722,180,190.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,189.7,20,2
43,44,09:00:01:472,15,15.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,232.3,20,2
44,45,09:00:06:050,185,197.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,216.9,20,2
46,47,09:00:21:425,12,12.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,196.0,20,2
47,48,09:00:27:456,69,75.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,203.4,20,2
48,49,09:00:32:847,56,60.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,84.4,20,2
49,50,09:00:37:612,134,142.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,206.0,20,2
50,51,09:00:42:144,170,180.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,103.8,20,2
51,52,09:00:48:081,166,176.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,75.5,20,2
52,53,09:00:52:753,201,213.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,593.1,20,2
53,54,09:00:58:409,172,182.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,263.1,20,2
54,55,09:01:03:394,133,141.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,111.4,20,2
55,56,09:01:09:753,155,165.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,258.2,20,2
56,57,09:01:14:987,20,20.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,297.0,20,2
58,59,09:01:24:487,214,228.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,213.2,20,2
60,61,09:01:35:909,13,13.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,197.4,20,2
61,62,09:01:39:894,87,93.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,150.1,20,2
63,64,09:01:49:690,240,254.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,439.2,20,2
64,65,09:01:54:800,84,90.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,170.7,20,2
66,67,09:02:06:628,26,26.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,243.3,20,2
67,68,09:02:12:331,110,116.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,79.1,20,2
68,69,09:02:18:628,74,80.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,163.8,20,2
69,70,09:02:24:269,189,201.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,267.4,20,2
70,71,09:02:28:675,94,100.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,266.4,20,2
72,73,09:02:39:190,107,113.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,214.8,20,2
73,74,09:02:43:175,120,126.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,232.0,20,2
74,75,09:02:49:581,160,170.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,247.8,20,2
75,76,09:02:55:659,100,106.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,181.9,20,2
76,77,09:03:00:284,66,72.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,196.7,20,2
77,78,09:03:04:269,204,216.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,181.5,20,2
78,79,09:03:09:081,148,156.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,197.5,20,2
79,80,09:03:14:675,162,172.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,237.9,20,2
80,81,09:03:20:237,116,122.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,261.9,20,2
81,82,09:03:25:972,209,221.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,275.3,20,2
82,83,09:03:30:612,238,252.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,25.2,20,2
83,84,09:03:35:581,97,103.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,187.1,20,2
85,86,09:03:46:222,167,177.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,185.9,20,2
86,87,09:03:50:878,218,232.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,176.1,20,2
88,89,09:04:02:519,219,233.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,248.3,20,2
89,90,09:04:07:565,118,124.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,214.6,20,2
90,91,09:04:13:394,114,120.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,205.3,20,2
92,93,09:04:23:706,128,136.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,257.1,20,2
93,94,09:04:30:628,108,114.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,181.1,20,2
94,95,09:04:35:737,112,118.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,208.6,20,2
95,96,09:04:41:659,4,4.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,212.6,20,2
96,97,09:04:45:831,73,79.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,357.9,20,2
97,98,09:04:51:362,141,149.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,201.3,20,2
98,99,09:04:55:284,193,205.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,116.1,20,2
99,100,09:04:59:331,6,6.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,91.0,20,2
100,101,09:05:04:362,113,119.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,81.8,20,2
101,102,09:05:08:831,64,70.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,151.8,20,2
103,104,09:05:17:862,37,41.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,150.8,20,2
104,105,09:05:23:972,91,97.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,195.1,20,2
105,106,09:05:30:050,126,134.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,240.5,20,2
106,107,09:05:36:784,239,253.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,460.3,20,2
107,108,09:05:40:987,236,250.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,209.7,20,2
108,109,09:05:47:519,191,203.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,751.6,20,2
109,110,09:05:53:706,35,39.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,80.1,20,2
111,112,09:06:04:987,53,57.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,221.7,20,2
112,113,09:06:10:097,46,50.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,41.2,20,2
113,114,09:06:15:394,86,92.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,37.8,20,2
114,115,09:06:19:659,234,248.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,275.5,20,2
115,116,09:06:25:972,196,208.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,239.9,20,2
116,117,09:06:30:362,72,78.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,120.8,20,2
117,118,09:06:37:269,80,86.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,564.4,20,2
118,119,09:06:43:206,149,157.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,175.7,20,2
120,121,09:06:52:315,174,184.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,139.4,20,2
121,122,09:06:57:706,93,99.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,164.9,20,2
123,124,09:07:07:987,165,175.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,210.0,20,2
124,125,09:07:13:565,41,45.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,227.0,20,2
125,126,09:07:19:503,32,36.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,134.2,20,2
126,127,09:07:24:815,177,187.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,122.3,20,2
127,128,09:07:29:019,68,74.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,458.5,20,2
128,129,09:07:33:722,52,56.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,69.6,20,2
129,130,09:07:37:706,207,219.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,214.7,20,2
130,131,09:07:43:472,23,23.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,185.1,20,2
131,132,09:07:50:050,137,145.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,673.8,20,2
132,133,09:07:55:409,92,98.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,347.9,20,2
133,134,09:08:00:878,194,206.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,225.7,20,2
134,135,09:08:07:253,152,162.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,393.8,20,2
135,136,09:08:11:612,181,193.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,253.4,20,2
136,137,09:08:15:706,215,229.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,41.6,20,2
137,138,09:08:22:503,59,65.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,43.4,20,2
139,140,09:08:32:034,1,1.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,222.2,20,2
140,Gesamtkennwerte der Versuchsperson,,,,,,,,,20,2
141,"Kennwerte für die verschiedenen Ausgangskonstellationen, Reihenfolge Anzahl, Reaktionsmittelwert",,,,,,,,,20,2
142,Topf_klein_Aufteilung1:,79,301,301.0,1.0,,,,,20,2
143,Topf_klein_Aufteilung2:,32,278,278.0,0.0,,,,,20,2
144,Topf_klein_Aufteilung3:,8,165,165.0,0.0,,,,,20,2
145,Topf_gross_Aufteilung1:,54,369,369.0,0.0,,,,,20,2
146,Topf_gross_Aufteilung2:,34,328,328.0,0.0,,,,,20,2
147,Topf_gross_Aufteilung3:,31,320,320.0,0.0,,,,,20,2
148,Fehler:,1,,,,,,,,20,2
149,Zusatzbetrag:,10,,,,,,,,20,2
0,1,09:36:36:237,76,82.0,11.0,1.0,Topf_klein_Aufteilung1,Fehler,0.0,21,1
2,3,09:36:46:878,55,59.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,1864.6,21,1
3,4,09:36:51:925,194,206.0,19.0,1.0,Topf_gross_Aufteilung1,Abgelehnt,918.7,21,1
4,5,09:36:56:159,171,181.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,1077.6,21,1
6,7,09:37:05:815,81,87.0,19.0,1.0,Topf_gross_Aufteilung1,Abgelehnt,908.1,21,1
7,8,09:37:11:269,49,53.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,1170.6,21,1
8,9,09:37:16:378,145,153.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,1421.9,21,1
9,10,09:37:21:956,222,236.0,19.0,1.0,Topf_gross_Aufteilung1,Abgelehnt,1399.9,21,1
10,11,09:37:28:237,144,152.0,19.0,1.0,Topf_gross_Aufteilung1,Abgelehnt,957.1,21,1
11,12,09:37:33:487,142,150.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,1427.5,21,1
12,13,09:37:40:050,150,158.0,19.0,3.0,Topf_gross_Aufteilung2,Fehler,0.0,21,1
13,14,09:37:46:675,197,209.0,11.0,3.0,Topf_klein_Aufteilung2,Abgelehnt,605.2,21,1
15,16,09:37:54:097,51,55.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,1716.8,21,1
16,17,09:37:59:878,207,219.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,965.4,21,1
17,18,09:38:04:815,141,149.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,1032.6,21,1
18,19,09:38:10:331,100,106.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,988.4,21,1
19,20,09:38:16:269,17,17.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,1271.6,21,1
20,21,09:38:23:128,5,5.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,702.0,21,1
21,22,09:38:27:503,96,102.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,670.4,21,1
22,23,09:38:32:097,146,154.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,839.6,21,1
23,24,09:38:37:753,11,11.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,669.9,21,1
25,26,09:38:49:347,16,16.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,1461.9,21,1
27,28,09:39:00:722,15,15.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,711.9,21,1
28,29,09:39:05:378,198,210.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,542.9,21,1
30,31,09:39:15:722,153,163.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,786.0,21,1
31,32,09:39:21:550,223,237.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,1177.0,21,1
32,33,09:39:26:081,235,249.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,1203.8,21,1
33,34,09:39:30:940,164,174.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,994.0,21,1
34,35,09:39:35:737,191,203.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,1521.9,21,1
35,36,09:39:40:331,58,62.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,946.8,21,1
36,37,09:39:46:784,156,166.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,792.5,21,1
37,38,09:39:51:425,103,109.0,19.0,1.0,Topf_gross_Aufteilung1,Abgelehnt,936.1,21,1
38,39,09:39:56:378,97,103.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,777.7,21,1
39,40,09:40:00:175,112,118.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,978.3,21,1
40,41,09:40:06:065,57,61.0,19.0,1.0,Topf_gross_Aufteilung1,Abgelehnt,1414.9,21,1
42,43,09:40:16:081,72,78.0,19.0,1.0,Topf_gross_Aufteilung1,Abgelehnt,911.2,21,1
43,44,09:40:21:675,133,141.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,832.5,21,1
44,45,09:40:26:503,117,123.0,19.0,1.0,Topf_gross_Aufteilung1,Abgelehnt,830.8,21,1
45,46,09:40:31:269,24,24.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,1056.9,21,1
46,47,09:40:36:831,186,198.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,899.2,21,1
47,48,09:40:41:987,158,168.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,1172.7,21,1
